target_variable,T2M_toc,QV2M_toc,TQL_toc,W2M_toc
1147.0795,27.0671936,0.016808316,0.14465332,19.31717669
1148.5322,26.43139038,0.017098678,0.09890747,17.69447486
1154.9531,26.08614502,0.01740425,0.06896973,15.92862764
1110.2835,25.87572632,0.017586907,0.050949097,14.78220358
1063.113,25.72408447,0.017624317,0.04711914,14.18586315
1004.2372,25.5755249,0.017593618,0.05067444,14.14369014
963.594,25.38677368,0.017563991,0.05618286,14.1123778
926.9042,25.25710449,0.017465614,0.06199646,14.71040092
881.8726,25.10222778,0.017389057,0.058258057,15.23258607
850.4584,25.01726685,0.01729741,0.06692505,16.29333313
830.8606,24.95095215,0.017242901,0.059173584,16.77351294
839.7299,24.8711792,0.017263886,0.055099487,16.13136094
854.2011,24.77312622,0.017232694,0.048980713,15.40885002
884.8278,24.71505127,0.017171877,0.04219055,14.6041813
972.6153,25.45446167,0.017012281,0.0342865,16.56220303
1160.6851,26.41716919,0.01654723,0.03982544,19.97789843
1247.7242,27.32229004,0.016257063,0.04171753,20.50331911
1314.013,28.21166382,0.016187822,0.041900635,19.58017047
1334.6282,28.95891724,0.016225345,0.05015564,18.54993871
1325.1781,29.44429932,0.016331729,0.06680298,17.5281405
1340.8775,29.68465576,0.01640768,0.09301758,16.91340698
1345.1346,29.73098145,0.016415186,0.11791992,17.00094456
1324.2326,29.51531372,0.016339052,0.12561035,17.85170265
1227.125,28.99361572,0.0162774,0.097076416,18.44646729
1178.8622,28.1852356,0.016298953,0.06942749,18.18848542
1188.9888,27.1994873,0.016633611,0.039398193,17.21611075
1190.077,26.55233154,0.016968543,0.02218628,16.38067507
1159.4148,26.18148193,0.017143441,0.014720917,14.81404366
1108.5598,25.91332397,0.017212206,0.010784149,13.21290819
1061.7806,25.67702637,0.017235802,0.011245728,12.79879927
1011.2574,25.49624023,0.017274972,0.016433716,13.16414456
965.3791,25.33162842,0.017321644,0.017967224,13.56912205
912.4299,25.16845093,0.017345067,0.01776123,14.03081533
892.1252,25.07821045,0.017284026,0.022735596,14.84882142
874.1221,24.99547729,0.017260794,0.02457428,15.23855595
874.9999,24.89486084,0.017192032,0.024620056,14.8614139
871.6212,24.79055176,0.017039364,0.026870728,14.23297731
867.8996,24.77166138,0.016901705,0.029220581,14.06661707
923.6196,25.60964355,0.016893832,0.035369873,16.79387237
1082.7859,26.5208374,0.01658072,0.049545288,19.22073565
1159.2212,27.29528198,0.016335908,0.06253052,19.30925467
1212.2782,27.96541748,0.016236369,0.07711792,18.79633041
1228.2729,28.53331909,0.016175369,0.09686279,18.65411297
1191.638,28.86159668,0.016099568,0.13000488,18.68047648
1149.9406,28.96978149,0.016069723,0.16320801,18.96690342
1140.3825,28.87059937,0.016032312,0.19641113,19.67189448
1161.3952,28.48031006,0.016002605,0.22369385,20.82003229
967.8953,27.84743652,0.01606463,0.22216797,21.93043606
509.8358,27.03469238,0.016271116,0.19488525,22.12525684
988.413,26.20437012,0.016545158,0.16375732,20.87549114
1081.3669,25.8114563,0.016758302,0.14019775,19.58982719
1036.9602,25.57772217,0.01690287,0.11074829,17.95039567
1012.2303,25.39360962,0.016963586,0.08547974,17.19297419
993.7545,25.24865112,0.016902294,0.06138611,18.17774092
924.3685,25.14751587,0.01679525,0.039031982,19.28957154
903.1085,25.04644165,0.016673118,0.02458191,20.0427622
880.2321,24.94832764,0.016474755,0.01952362,20.70801966
833.7569,24.853479,0.016306937,0.017700195,21.12873193
797.1602,24.74730835,0.016261393,0.016967773,20.63124754
794.6554,24.63436279,0.016307559,0.018966675,18.36556039
795.035,24.51851807,0.016353723,0.01992035,15.87126327
786.3227,24.46865234,0.016392319,0.022010803,14.37159034
794.2571,25.44375,0.016385367,0.025978088,16.91222603
832.4831,26.69963989,0.015974361,0.024230957,19.92937703
894.8591,27.79702148,0.015861172,0.022583008,20.02120442
957.3312,28.71505127,0.015922625,0.0311203,20.32169681
977.4178,29.32509766,0.01598306,0.060150146,21.0613016
986.8686,29.63707886,0.016044106,0.10568237,21.46723879
1016.871,29.6760498,0.016060172,0.15325928,21.76494562
1013.7429,29.49651489,0.01606799,0.17584229,22.34642092
1003.3514,29.16811523,0.01603776,0.17352295,23.35096227
972.1373,28.58300171,0.015923522,0.14544678,24.36362419
973.5054,27.66063843,0.015891174,0.08673096,24.60755786
1014.4287,26.64730225,0.016065396,0.038986206,23.73896098
1056.7406,26.07445679,0.016232902,0.018997192,22.82730696
1059.693,25.77736816,0.016338743,0.018753052,21.68855596
1048.7289,25.60622559,0.016421972,0.019355774,21.10114792
1014.8273,25.44884644,0.016544046,0.02141571,20.97429889
988.7315,25.31234131,0.016659176,0.023216248,20.7777887
933.0819,25.16829834,0.016781133,0.019721985,19.7531697
908.0185,25.05245361,0.016758598,0.021995544,19.76310337
878.4758,24.94658813,0.016727556,0.021858215,19.94005104
863.0414,24.87258301,0.016719835,0.018508911,20.15464426
849.6114,24.79424438,0.016643712,0.015449524,19.70447441
860.4131,24.73790894,0.016513985,0.01481247,19.00633105
892.6934,24.7619873,0.01646836,0.014831543,18.48606288
1002.2464,25.6489502,0.01648375,0.015640259,21.75595895
1174.0484,26.80916748,0.01623255,0.02217102,25.77998488
1292.7993,27.97774658,0.016004821,0.022659302,27.10429047
1328.3086,28.96746216,0.015882418,0.017189026,27.59927115
1362.5083,29.71148071,0.015805779,0.01889801,27.94013591
1367.5436,30.19851074,0.015744727,0.009094238,27.94203268
1386.9264,30.36885986,0.015667569,0.008220673,27.64712892
1382.8276,30.22182617,0.015631942,0.006872177,27.55922184
1339.9463,29.77022705,0.015569899,0.004955292,27.77678738
1295.3971,28.9661499,0.015572953,0.004241943,27.9818795
1179.2538,27.87911377,0.015595264,0.009662628,27.38555527
1161.5804,26.87197266,0.015724503,0.025375366,25.02354209
1189.0629,26.44667969,0.015937828,0.029708862,23.32734999
1148.3588,26.27779541,0.015922382,0.02470398,23.0006385
1107.1598,26.12236938,0.015845764,0.019706726,23.34117562
1062.1176,25.92241821,0.015769355,0.021575928,24.14113925
966.7092,25.73537598,0.01567009,0.025352478,25.05813108
920.5191,25.55159912,0.015639491,0.026435852,25.41127894
897.5169,25.38240967,0.015669418,0.026565552,24.98108826
869.4597,25.23671875,0.015730176,0.026138306,23.59544189
852.9057,25.05910645,0.015829101,0.025604248,21.06231329
841.4068,24.91500244,0.015844312,0.03465271,19.58379088
847.5249,24.82366333,0.015874974,0.030479431,18.80871335
874.9339,24.79729614,0.015928406,0.026809692,18.467804
988.2331,25.68370972,0.015844198,0.02494812,21.27686689
1142.0282,26.93480835,0.015306029,0.025177002,25.19869534
1238.2936,28.0163208,0.015217945,0.026374817,26.59675129
1319.7171,28.95339355,0.01518725,0.03135681,27.14839469
1356.417,29.69484863,0.015084128,0.027328491,27.57327077
1353.565,30.19225464,0.015080174,0.026161194,27.68219198
1391.9574,30.35708008,0.015072453,0.032974243,27.52577043
1387.9913,30.21801147,0.015049578,0.037109375,27.31487417
1371.6104,29.76827393,0.014939058,0.057510376,27.01343019
1281.3009,28.91643677,0.014889704,0.06625366,25.87626101
1188.341,27.93752441,0.014977595,0.06199646,23.90132452
1168.976,26.96407471,0.015504094,0.031143188,20.66325992
1190.9586,26.33217773,0.0161563,0.02633667,17.3677981
1109.2502,25.9258667,0.016560426,0.028411865,15.04006974
1055.7183,25.64815674,0.016636565,0.031234741,14.76761036
1012.2471,25.46419678,0.016621323,0.032684326,16.14405624
984.2875,25.31182251,0.0164687,0.036727905,18.23976656
939.2713,25.12905273,0.016308432,0.04309082,19.26176897
908.0233,24.9500061,0.01623222,0.04449463,19.65381095
881.3874,24.7953125,0.016232478,0.04269409,19.75054721
859.2304,24.76381836,0.016194712,0.041427612,20.47409934
855.3954,24.77034912,0.016095925,0.030822754,20.62172248
880.8465,24.77541504,0.015997056,0.018081665,20.65246298
902.1217,24.84490356,0.015936255,0.012958527,20.91203448
1010.7869,25.83599243,0.015989702,0.013870239,24.03160802
1171.3449,27.08461914,0.015589147,0.027793884,28.1889784
1273.8755,28.05794678,0.015448367,0.041122437,29.87051107
1318.7042,28.90773926,0.015460857,0.041625977,30.8311838
1376.2185,29.56090698,0.015443901,0.056762695,31.47791131
1366.3815,29.81157837,0.015474549,0.06716919,31.77076984
1394.8065,29.82723389,0.015485893,0.07495117,31.87956654
1403.4086,29.63198242,0.015447556,0.061965942,31.72355227
1385.8322,29.24508057,0.01538649,0.051239014,31.53138643
1282.9086,28.55318604,0.015386653,0.04689026,30.558547
1195.002,27.5921875,0.015581507,0.039901733,28.80886323
1205.2188,26.63512573,0.016108375,0.03567505,25.71828166
1234.1438,26.09362183,0.0167268,0.031463623,22.47777577
1183.3705,25.77526245,0.01707054,0.031066895,20.44075317
1146.4516,25.55306396,0.017254006,0.025978088,19.62997693
1113.2509,25.36535034,0.017292581,0.01940918,20.19502854
1049.0575,25.22634277,0.017139811,0.019325256,21.38577661
986.4748,25.17226563,0.016849708,0.02256012,22.55894574
915.2498,25.11574707,0.01649853,0.02355957,23.4293489
883.0711,25.04247437,0.016361047,0.024742126,23.5543139
866.1283,24.98433838,0.016261736,0.023086548,23.82703581
849.2855,24.92666016,0.016230974,0.021408081,23.21360452
856.0369,24.87856445,0.016238784,0.025726318,22.56564861
882.3075,24.90252075,0.01627717,0.023399353,22.09544665
997.5025,25.67907104,0.016263107,0.019721985,24.7977046
1194.5586,26.80202637,0.015904538,0.02558899,28.69398077
1275.4061,27.83596191,0.015714517,0.03288269,30.6329461
1343.8168,28.82180176,0.015792867,0.021865845,30.68216436
1382.215,29.65438232,0.015930241,0.02394867,30.25717218
1373.2363,30.11599121,0.016028581,0.022888184,29.60028482
1398.3803,30.25649414,0.016058559,0.022453308,29.09442041
1412.5642,30.13686523,0.015951302,0.024871826,28.78264152
1385.3714,29.75518188,0.01579066,0.020210266,28.6106375
1297.2111,29.08138428,0.015645446,0.009418488,27.98884956
1175.0402,28.04787598,0.015534536,0.004499435,26.71868246
1178.248,26.95424805,0.015644372,0.008815765,24.39768675
1219.1213,26.37655029,0.015872827,0.006771088,22.37065864
1170.5305,26.04622803,0.016055875,0.001263619,20.75744685
1129.5379,25.72216187,0.016277116,0.000259995,19.17490008
1065.9869,25.43551025,0.016361266,0.000467062,19.37797639
1006.1439,25.24926147,0.016238376,0.001058102,21.43961528
966.2871,25.15371094,0.016001146,0.004426956,23.66741206
940.3536,25.05376587,0.016008459,0.007734299,24.05864843
889.2456,24.98250732,0.016069315,0.010051727,23.85825904
882.6405,24.94124756,0.016168268,0.012935638,22.79614422
877.7255,24.91246948,0.016343636,0.011943817,20.72300835
887.4699,24.85299072,0.016594822,0.011722565,18.25946245
934.2376,24.89434204,0.016762532,0.012332916,18.18556796
1003.2037,25.79546509,0.016892474,0.024162292,21.79720955
1174.2938,26.92910156,0.016594768,0.045150757,26.11168551
1271.4049,27.98201904,0.016457474,0.05039978,27.86592512
1339.264,29.00478516,0.016464913,0.051452637,29.40097829
1371.5795,29.79470215,0.016441036,0.051208496,30.22356784
1367.9868,30.27645264,0.016432684,0.05958557,29.85568438
1377.6531,30.40130005,0.01641678,0.06829834,29.20647697
1381.8145,30.22472534,0.016378475,0.062286377,28.86444511
1364.8421,29.82164917,0.016310051,0.047973633,28.98201589
1293.4452,29.14367065,0.016180595,0.03970337,28.36820792
1166.6867,28.14589844,0.016104497,0.03302002,26.89632255
1185.8726,27.11846313,0.016303001,0.023132324,24.6761576
1211.1379,26.57421265,0.016562816,0.015136719,22.4717771
1183.2522,26.29766235,0.016655356,0.012172699,20.5769276
1137.7697,26.0666748,0.0167161,0.012340546,19.23380863
1089.6009,25.83730469,0.01670081,0.012195587,19.45258311
1043.422,25.66143188,0.016532963,0.013278961,20.71902626
982.4403,25.47576294,0.016449405,0.01587677,21.06709762
954.2018,25.30849609,0.016449712,0.018058777,21.10845425
913.866,25.14144287,0.016655693,0.019386292,19.73259776
903.3637,25.00673828,0.016845746,0.021331787,19.27197197
889.0806,24.89971313,0.016982382,0.02431488,17.9651327
910.1472,24.82155762,0.017096406,0.031196594,16.57966961
922.1737,24.83019409,0.017164992,0.03742981,16.24822077
939.9442,25.79995117,0.017073538,0.047546387,20.90115672
1077.8575,26.98031006,0.01650915,0.071014404,27.52252023
1179.6601,28.03182373,0.016143182,0.073913574,29.91061354
1255.1569,28.90606079,0.016074773,0.08932495,30.17653752
1253.4414,29.55516968,0.01607476,0.095062256,29.83703461
1223.6116,30.03652344,0.016113048,0.088134766,29.42083376
1160.2838,30.26552734,0.016151238,0.07382202,29.2421564
1124.8878,30.21114502,0.016135976,0.06881714,29.01480221
1112.4189,29.73275146,0.016128357,0.07318115,28.67139599
1081.7406,28.98827515,0.016173536,0.069732666,28.49158545
1064.8583,27.99349365,0.016279723,0.05709839,27.65479833
1095.5704,27.021875,0.016576858,0.037109375,25.46967316
1116.6654,26.52001343,0.016995935,0.028549194,23.18229676
1094.677,26.24984131,0.017308336,0.02721405,21.20158103
1075.2083,26.01879272,0.017437888,0.02381897,19.74176735
1041.0831,25.8795105,0.01743099,0.021080017,19.87484585
988.5723,25.74007568,0.017394084,0.021881104,20.3688201
939.5286,25.59490356,0.01735663,0.024337769,20.78225315
904.3712,25.44844971,0.017303912,0.02670288,21.21121862
883.9448,25.32375488,0.017281318,0.025421143,21.60843379
871.9966,25.22103271,0.017272828,0.02419281,21.63357833
856.8211,25.12856445,0.017271806,0.017807007,20.27615437
849.8465,25.04360352,0.017340427,0.011058807,18.2233357
822.266,25.09682617,0.01737978,0.014865875,18.07690754
838.5545,26.0197998,0.017403122,0.028282166,21.74194275
899.4324,27.2050415,0.017204441,0.059753418,25.89704065
965.9481,28.29564819,0.01704414,0.08383179,27.49141963
1002.2078,29.21157227,0.016975671,0.10122681,28.45017788
1056.399,29.91152344,0.016937532,0.1078186,29.12048871
1056.4006,30.38875732,0.016937548,0.104278564,29.33372614
1077.2239,30.54152832,0.016937172,0.09817505,29.08203879
1088.7217,30.39263306,0.01691389,0.09033203,28.30085025
1046.6546,29.99852905,0.01686743,0.078552246,27.48703946
1017.8311,29.31972656,0.016836498,0.06359863,27.06739666
1006.1248,28.28914795,0.016912617,0.046951294,26.40853726
1046.1947,27.24123535,0.017171817,0.029342651,24.85135408
1091.9585,26.6687561,0.017507685,0.019966125,23.37467549
1090.4694,26.38445435,0.017736912,0.011997223,22.10599952
1091.6983,26.20546875,0.017836055,0.007965088,21.31653755
1034.9049,26.00844727,0.017920261,0.010353088,20.64810575
994.0731,25.84731445,0.017935827,0.016601562,20.47026205
943.5229,25.70064697,0.017905595,0.02218628,20.35841523
905.0674,25.584375,0.017844839,0.023338318,20.77470597
879.561,25.50039063,0.017829675,0.02179718,21.05940016
866.0936,25.424646,0.017883219,0.02091217,20.9999367
867.6498,25.37709961,0.017966775,0.014541626,19.70449448
894.4236,25.29445801,0.018050494,0.011600494,17.80122546
932.014,25.32091675,0.018004538,0.008037567,17.55432146
1056.5999,26.20232544,0.017912783,0.006156921,20.7388015
1243.7667,27.4352356,0.017584484,0.011077881,23.95821856
1374.76,28.67043457,0.017446764,0.015625,23.72049686
1422.2283,29.71605835,0.017469382,0.017608643,22.22451554
1462.1711,30.48473511,0.01756841,0.021957397,20.02528638
1459.8766,31.00649414,0.017629182,0.036987305,18.10052026
1485.6554,31.31035767,0.017621392,0.05241394,16.95832771
1495.018,31.36409912,0.017583134,0.072143555,16.68854486
1457.9692,31.10469971,0.01752973,0.087677,17.3336371
1388.2991,30.44579468,0.017544806,0.08154297,18.24420985
1263.3674,29.35628662,0.017643845,0.056869507,19.27293521
1249.8193,28.14327393,0.0178496,0.032409668,20.26541954
1225.9572,27.32619629,0.018116415,0.018249512,20.65625446
1197.0408,26.88411865,0.01831465,0.012207031,19.8425276
1164.1552,26.6378418,0.018512892,0.010917664,18.73065482
1098.1941,26.43724976,0.018604336,0.013854981,18.61547705
1036.7564,26.27556763,0.018512763,0.018814087,19.57777732
986.2283,26.15786133,0.018192267,0.025466919,20.17177886
942.6513,26.01192627,0.01788689,0.018424988,20.34085089
917.1786,25.82140503,0.017757019,0.01298523,20.19956243
898.5525,25.72402344,0.017512742,0.015621185,20.7981582
883.5186,25.64223633,0.017421104,0.018218994,21.01815399
898.3382,25.55318604,0.017596526,0.020317078,20.77597315
917.6998,25.52272949,0.017802479,0.021781921,20.56820184
1033.7912,26.16832886,0.01783297,0.0206604,23.7022478
1220.7781,27.28533325,0.017512536,0.028808594,27.41074083
1360.6455,28.49224243,0.017291343,0.032821655,28.42856458
1424.2357,29.51821289,0.017161792,0.033920288,28.09793952
1447.1545,30.29708252,0.017070496,0.019927979,27.4675824
1443.6939,30.76928101,0.017017143,0.027374268,26.85317961
1471.9474,30.89931641,0.016963847,0.02557373,26.27233407
1476.5739,30.76415405,0.016864786,0.038864136,25.89214827
1456.7079,30.3109375,0.01678884,0.05088806,26.03890038
1366.3884,29.44753418,0.016819986,0.055221558,26.18579481
1228.8708,28.26125488,0.016903939,0.054489136,25.63394916
1232.1654,27.15758667,0.017094398,0.041275024,24.37249826
1211.1949,26.5883728,0.017353581,0.03025055,23.21436269
1181.0512,26.31224976,0.017559504,0.024917603,22.30339543
1133.2501,26.16942749,0.017697057,0.020401001,21.48239276
1074.3844,26.00115356,0.017727641,0.02620697,21.64615278
1007.2665,25.85869751,0.017636271,0.038619995,21.73741954
970.3767,25.7461792,0.017476618,0.04689026,21.74223608
954.0226,25.63225708,0.017354345,0.049316406,21.68900957
933.7406,25.53341064,0.01734617,0.045928955,21.76371558
917.1011,25.45491943,0.01739186,0.0365448,22.26096082
911.268,25.38668213,0.017453091,0.024482727,21.52585809
927.4581,25.35131226,0.017529706,0.020118713,20.19494714
939.9341,25.37047729,0.01759117,0.020149231,19.43393109
1052.5742,26.10668335,0.017598663,0.025146484,22.19743019
1232.5473,27.22689209,0.017301211,0.03794861,26.00287726
1351.5336,28.3928772,0.0170798,0.04019165,26.63414205
1456.9474,29.41329346,0.017018579,0.033203125,26.36480802
1458.099,30.19359741,0.017033705,0.02330017,25.78102329
1442.4243,30.7008606,0.01704888,0.025535583,24.84850515
